case_id,filename,filepath,family,fault_type,scr,noise_std,fs_Hz,f0_Hz,t_start_s,t_end_s,t_event_s,base_mag_pu,voltage_dip_depth,tau_decay_s,f_transient_Hz,K_base,tau1_s,tau2_s,f1_Hz,gate_time_s,K1,K2,tau_rise_s,tau_fall_s,f_ctrl_Hz,K
73,case_00073_induction_machine_like_slg_a_scr2.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00073_induction_machine_like_slg_a_scr2.0_n0.002_r1.csv,induction_machine_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.997553670706023,1.078528566167356,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
74,case_00074_induction_machine_like_slg_a_scr2.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00074_induction_machine_like_slg_a_scr2.0_n0.002_r2.csv,induction_machine_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.997626215131514,1.0483282443129425,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
75,case_00075_induction_machine_like_slg_a_scr2.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00075_induction_machine_like_slg_a_scr2.0_n0.002_r3.csv,induction_machine_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.998410278919095,1.0156999217208136,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
76,case_00076_induction_machine_like_slg_a_scr2.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00076_induction_machine_like_slg_a_scr2.0_n0.002_r4.csv,induction_machine_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.9982796790458766,1.0785866507292134,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
77,case_00077_induction_machine_like_slg_a_scr2.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00077_induction_machine_like_slg_a_scr2.0_n0.002_r5.csv,induction_machine_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.9981040365631655,1.0036304946792565,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
78,case_00078_induction_machine_like_slg_a_scr2.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00078_induction_machine_like_slg_a_scr2.0_n0.002_r6.csv,induction_machine_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.997765344459969,1.0457305911962742,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
79,case_00079_induction_machine_like_slg_a_scr2.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00079_induction_machine_like_slg_a_scr2.0_n0.005_r1.csv,induction_machine_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.99957450013643,1.0390077720847197,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
80,case_00080_induction_machine_like_slg_a_scr2.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00080_induction_machine_like_slg_a_scr2.0_n0.005_r2.csv,induction_machine_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.998482337833481,1.065722900627675,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
81,case_00081_induction_machine_like_slg_a_scr2.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00081_induction_machine_like_slg_a_scr2.0_n0.005_r3.csv,induction_machine_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.9983054169583365,1.0569077938634368,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
82,case_00082_induction_machine_like_slg_a_scr2.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00082_induction_machine_like_slg_a_scr2.0_n0.005_r4.csv,induction_machine_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.998665076138095,1.0652276525929527,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
83,case_00083_induction_machine_like_slg_a_scr2.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00083_induction_machine_like_slg_a_scr2.0_n0.005_r5.csv,induction_machine_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.997721005049985,1.0241990209573273,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
84,case_00084_induction_machine_like_slg_a_scr2.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00084_induction_machine_like_slg_a_scr2.0_n0.005_r6.csv,induction_machine_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.9980519338256375,1.046941811515848,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
85,case_00085_induction_machine_like_slg_a_scr2.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00085_induction_machine_like_slg_a_scr2.0_n0.010_r1.csv,induction_machine_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.998161916575345,1.0657321858763111,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
86,case_00086_induction_machine_like_slg_a_scr2.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00086_induction_machine_like_slg_a_scr2.0_n0.010_r2.csv,induction_machine_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,6.000213140376228,1.012203812624978,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
87,case_00087_induction_machine_like_slg_a_scr2.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00087_induction_machine_like_slg_a_scr2.0_n0.010_r3.csv,induction_machine_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.99922775972416,1.0062975056819083,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
88,case_00088_induction_machine_like_slg_a_scr2.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00088_induction_machine_like_slg_a_scr2.0_n0.010_r4.csv,induction_machine_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.999410989634432,1.0760738913984909,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
89,case_00089_induction_machine_like_slg_a_scr2.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00089_induction_machine_like_slg_a_scr2.0_n0.010_r5.csv,induction_machine_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,6.000378326270214,1.0772473876769824,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
90,case_00090_induction_machine_like_slg_a_scr2.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00090_induction_machine_like_slg_a_scr2.0_n0.010_r6.csv,induction_machine_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.997897281747956,1.0688265975673032,0.5249999999999999,0.01,846.6666666666666,0.33,,,,,,,,,,
91,case_00091_induction_machine_like_slg_a_scr3.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00091_induction_machine_like_slg_a_scr3.0_n0.002_r1.csv,induction_machine_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.999492256917221,1.0451961286331817,0.35,0.008,920.0,0.28,,,,,,,,,,
92,case_00092_induction_machine_like_slg_a_scr3.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00092_induction_machine_like_slg_a_scr3.0_n0.002_r2.csv,induction_machine_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,6.000087303646154,1.0638141541347856,0.35,0.008,920.0,0.28,,,,,,,,,,
93,case_00093_induction_machine_like_slg_a_scr3.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00093_induction_machine_like_slg_a_scr3.0_n0.002_r3.csv,induction_machine_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.997979753108355,1.0445763399557428,0.35,0.008,920.0,0.28,,,,,,,,,,
94,case_00094_induction_machine_like_slg_a_scr3.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00094_induction_machine_like_slg_a_scr3.0_n0.002_r4.csv,induction_machine_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,6.000492059722246,1.020069528859845,0.35,0.008,920.0,0.28,,,,,,,,,,
95,case_00095_induction_machine_like_slg_a_scr3.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00095_induction_machine_like_slg_a_scr3.0_n0.002_r5.csv,induction_machine_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.998087069117309,1.0620484524474938,0.35,0.008,920.0,0.28,,,,,,,,,,
96,case_00096_induction_machine_like_slg_a_scr3.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00096_induction_machine_like_slg_a_scr3.0_n0.002_r6.csv,induction_machine_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.998917790672554,1.0296426734691428,0.35,0.008,920.0,0.28,,,,,,,,,,
97,case_00097_induction_machine_like_slg_a_scr3.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00097_induction_machine_like_slg_a_scr3.0_n0.005_r1.csv,induction_machine_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,5.998565268030112,1.062120619857166,0.35,0.008,920.0,0.28,,,,,,,,,,
98,case_00098_induction_machine_like_slg_a_scr3.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00098_induction_machine_like_slg_a_scr3.0_n0.005_r2.csv,induction_machine_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,5.998075137928048,1.0771137278261453,0.35,0.008,920.0,0.28,,,,,,,,,,
99,case_00099_induction_machine_like_slg_a_scr3.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00099_induction_machine_like_slg_a_scr3.0_n0.005_r3.csv,induction_machine_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,5.999694498094831,1.063884409423391,0.35,0.008,920.0,0.28,,,,,,,,,,
100,case_00100_induction_machine_like_slg_a_scr3.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00100_induction_machine_like_slg_a_scr3.0_n0.005_r4.csv,induction_machine_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,5.998612803750679,1.063284309552249,0.35,0.008,920.0,0.28,,,,,,,,,,
101,case_00101_induction_machine_like_slg_a_scr3.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00101_induction_machine_like_slg_a_scr3.0_n0.005_r5.csv,induction_machine_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,5.999520787190255,1.0262876156068548,0.35,0.008,920.0,0.28,,,,,,,,,,
102,case_00102_induction_machine_like_slg_a_scr3.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00102_induction_machine_like_slg_a_scr3.0_n0.005_r6.csv,induction_machine_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,6.000464213809574,1.079442021977431,0.35,0.008,920.0,0.28,,,,,,,,,,
103,case_00103_induction_machine_like_slg_a_scr3.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00103_induction_machine_like_slg_a_scr3.0_n0.010_r1.csv,induction_machine_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.998792821579728,1.0462676412745695,0.35,0.008,920.0,0.28,,,,,,,,,,
104,case_00104_induction_machine_like_slg_a_scr3.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00104_induction_machine_like_slg_a_scr3.0_n0.010_r2.csv,induction_machine_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.9999625333531235,1.0513160831481887,0.35,0.008,920.0,0.28,,,,,,,,,,
105,case_00105_induction_machine_like_slg_a_scr3.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00105_induction_machine_like_slg_a_scr3.0_n0.010_r3.csv,induction_machine_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.997731360619486,1.0677808185997129,0.35,0.008,920.0,0.28,,,,,,,,,,
106,case_00106_induction_machine_like_slg_a_scr3.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00106_induction_machine_like_slg_a_scr3.0_n0.010_r4.csv,induction_machine_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.99852380133177,1.0460220929875208,0.35,0.008,920.0,0.28,,,,,,,,,,
107,case_00107_induction_machine_like_slg_a_scr3.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00107_induction_machine_like_slg_a_scr3.0_n0.010_r5.csv,induction_machine_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.999628189225627,1.0080577619976872,0.35,0.008,920.0,0.28,,,,,,,,,,
108,case_00108_induction_machine_like_slg_a_scr3.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00108_induction_machine_like_slg_a_scr3.0_n0.010_r6.csv,induction_machine_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.9988567463425735,1.0792796225658807,0.35,0.008,920.0,0.28,,,,,,,,,,
109,case_00109_induction_machine_like_slg_a_scr5.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00109_induction_machine_like_slg_a_scr5.0_n0.002_r1.csv,induction_machine_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.9988747347700855,1.0521140429360396,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
110,case_00110_induction_machine_like_slg_a_scr5.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00110_induction_machine_like_slg_a_scr5.0_n0.002_r2.csv,induction_machine_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.9988048761798805,1.0028042566343351,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
111,case_00111_induction_machine_like_slg_a_scr5.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00111_induction_machine_like_slg_a_scr5.0_n0.002_r3.csv,induction_machine_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.99801170190178,1.066579943427393,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
112,case_00112_induction_machine_like_slg_a_scr5.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00112_induction_machine_like_slg_a_scr5.0_n0.002_r4.csv,induction_machine_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,6.000308076218677,1.0336811850130718,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
113,case_00113_induction_machine_like_slg_a_scr5.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00113_induction_machine_like_slg_a_scr5.0_n0.002_r5.csv,induction_machine_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.99971927943551,1.057885500817863,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
114,case_00114_induction_machine_like_slg_a_scr5.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00114_induction_machine_like_slg_a_scr5.0_n0.002_r6.csv,induction_machine_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.999651401673421,1.0095121116986214,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
115,case_00115_induction_machine_like_slg_a_scr5.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00115_induction_machine_like_slg_a_scr5.0_n0.005_r1.csv,induction_machine_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,6.000113846993299,1.0050226183705064,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
116,case_00116_induction_machine_like_slg_a_scr5.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00116_induction_machine_like_slg_a_scr5.0_n0.005_r2.csv,induction_machine_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.998274852511045,1.0097316865555248,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
117,case_00117_induction_machine_like_slg_a_scr5.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00117_induction_machine_like_slg_a_scr5.0_n0.005_r3.csv,induction_machine_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.998459934406393,1.0030886171574347,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
118,case_00118_induction_machine_like_slg_a_scr5.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00118_induction_machine_like_slg_a_scr5.0_n0.005_r4.csv,induction_machine_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.998568374945764,1.0009323893286224,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
119,case_00119_induction_machine_like_slg_a_scr5.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00119_induction_machine_like_slg_a_scr5.0_n0.005_r5.csv,induction_machine_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.999296172782174,1.0702262139301288,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
120,case_00120_induction_machine_like_slg_a_scr5.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00120_induction_machine_like_slg_a_scr5.0_n0.005_r6.csv,induction_machine_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,6.000399745569135,1.0397886331506574,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
121,case_00121_induction_machine_like_slg_a_scr5.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00121_induction_machine_like_slg_a_scr5.0_n0.010_r1.csv,induction_machine_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.998381499039687,1.0303167625638407,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
122,case_00122_induction_machine_like_slg_a_scr5.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00122_induction_machine_like_slg_a_scr5.0_n0.010_r2.csv,induction_machine_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,6.000264196529572,1.0642007715810657,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
123,case_00123_induction_machine_like_slg_a_scr5.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00123_induction_machine_like_slg_a_scr5.0_n0.010_r3.csv,induction_machine_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.998026041541796,1.053455688357958,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
124,case_00124_induction_machine_like_slg_a_scr5.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00124_induction_machine_like_slg_a_scr5.0_n0.010_r4.csv,induction_machine_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.997629179169583,1.0538141703667272,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
125,case_00125_induction_machine_like_slg_a_scr5.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00125_induction_machine_like_slg_a_scr5.0_n0.010_r5.csv,induction_machine_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.998732270023409,1.04288404099702,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
126,case_00126_induction_machine_like_slg_a_scr5.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00126_induction_machine_like_slg_a_scr5.0_n0.010_r6.csv,induction_machine_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.998535913528705,1.0771204720024097,0.21,0.0063999999999999994,1066.6666666666667,0.24,,,,,,,,,,
127,case_00127_induction_machine_like_slg_a_scr8.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00127_induction_machine_like_slg_a_scr8.0_n0.002_r1.csv,induction_machine_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.998513886063432,1.039418438731973,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
128,case_00128_induction_machine_like_slg_a_scr8.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00128_induction_machine_like_slg_a_scr8.0_n0.002_r2.csv,induction_machine_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.9987327504056465,1.0280649939678135,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
129,case_00129_induction_machine_like_slg_a_scr8.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00129_induction_machine_like_slg_a_scr8.0_n0.002_r3.csv,induction_machine_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.998500944076674,1.0383398219113005,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
130,case_00130_induction_machine_like_slg_a_scr8.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00130_induction_machine_like_slg_a_scr8.0_n0.002_r4.csv,induction_machine_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.997810528512507,1.0531182096013028,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
131,case_00131_induction_machine_like_slg_a_scr8.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00131_induction_machine_like_slg_a_scr8.0_n0.002_r5.csv,induction_machine_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.999607027172247,1.0633480795012833,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
132,case_00132_induction_machine_like_slg_a_scr8.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00132_induction_machine_like_slg_a_scr8.0_n0.002_r6.csv,induction_machine_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.998431716160916,1.0798540331912219,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
133,case_00133_induction_machine_like_slg_a_scr8.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00133_induction_machine_like_slg_a_scr8.0_n0.005_r1.csv,induction_machine_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.998035906581372,1.0371406005653279,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
134,case_00134_induction_machine_like_slg_a_scr8.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00134_induction_machine_like_slg_a_scr8.0_n0.005_r2.csv,induction_machine_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,6.000478154144669,1.06564886857731,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
135,case_00135_induction_machine_like_slg_a_scr8.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00135_induction_machine_like_slg_a_scr8.0_n0.005_r3.csv,induction_machine_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.997766882264064,1.078760270103287,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
136,case_00136_induction_machine_like_slg_a_scr8.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00136_induction_machine_like_slg_a_scr8.0_n0.005_r4.csv,induction_machine_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.99869454661384,1.0619035428676118,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
137,case_00137_induction_machine_like_slg_a_scr8.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00137_induction_machine_like_slg_a_scr8.0_n0.005_r5.csv,induction_machine_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.998767286077499,1.071477262938274,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
138,case_00138_induction_machine_like_slg_a_scr8.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00138_induction_machine_like_slg_a_scr8.0_n0.005_r6.csv,induction_machine_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.998555611568781,1.0090947366619598,0.13999999999999999,0.0055,1286.6666666666665,0.2175,,,,,,,,,,
